Time,RSSI
2026-4-15 15:43:47.704,-75.199996948242188
2026-4-15 15:43:47.712,-73.800003051757812
2026-4-15 15:43:47.721,-72.900001525878906
2026-4-15 15:43:47.731,-72.5
2026-4-15 15:43:47.747,-72.699996948242188
2026-4-15 15:43:47.752,-73.599998474121094
2026-4-15 15:43:47.764,-75
2026-4-15 15:43:47.774,-76.5
2026-4-15 15:43:47.782,-77.900001525878906
2026-4-15 15:43:47.792,-78.099998474121094
2026-4-15 15:43:47.802,-76.900001525878906
2026-4-15 15:43:47.813,-75.5
2026-4-15 15:43:47.823,-74.599998474121094
2026-4-15 15:43:47.839,-74.599998474121094
2026-4-15 15:43:47.843,-75.199996948242188
2026-4-15 15:43:47.853,-76.099998474121094
2026-4-15 15:43:47.863,-76.699996948242188
2026-4-15 15:43:47.874,-76.599998474121094
2026-4-15 15:43:47.884,-76.5
2026-4-15 15:43:47.894,-76.5
2026-4-15 15:43:47.905,-77.699996948242188
2026-4-15 15:43:47.913,-79.400001525878906
2026-4-15 15:43:47.925,-80.800003051757812
2026-4-15 15:43:47.936,-80.5
2026-4-15 15:43:47.945,-79.900001525878906
2026-4-15 15:43:47.956,-79.599998474121094
2026-4-15 15:43:47.966,-79.800003051757812
2026-4-15 15:43:47.975,-79.599998474121094
2026-4-15 15:43:47.989,-78.900001525878906
2026-4-15 15:43:47.997,-78
2026-4-15 15:43:48.005,-76.900001525878906
2026-4-15 15:43:48.016,-76.099998474121094
2026-4-15 15:43:48.027,-75.400001525878906
2026-4-15 15:43:48.038,-75.099998474121094
2026-4-15 15:43:48.047,-74.900001525878906
2026-4-15 15:43:48.058,-75.099998474121094
2026-4-15 15:43:48.067,-75.599998474121094
2026-4-15 15:43:48.078,-76
2026-4-15 15:43:48.087,-76.099998474121094
2026-4-15 15:43:48.099,-75.800003051757812
2026-4-15 15:43:48.108,-75
2026-4-15 15:43:48.118,-73.800003051757812
2026-4-15 15:43:48.129,-72.5
2026-4-15 15:43:48.138,-71.199996948242188
2026-4-15 15:43:48.149,-69.800003051757812
2026-4-15 15:43:48.160,-68.599998474121094
2026-4-15 15:43:48.169,-67.5
2026-4-15 15:43:48.180,-66.800003051757812
2026-4-15 15:43:48.190,-66.400001525878906
2026-4-15 15:43:48.198,-66.300003051757812
2026-4-15 15:43:48.208,-66.599998474121094
2026-4-15 15:43:48.221,-67.199996948242188
2026-4-15 15:43:48.229,-68.300003051757812
2026-4-15 15:43:48.240,-69.800003051757812
2026-4-15 15:43:48.250,-71.800003051757812
2026-4-15 15:43:48.261,-74.599998474121094
2026-4-15 15:43:48.271,-78.400001525878906
2026-4-15 15:43:48.281,-83.099998474121094
2026-4-15 15:43:48.292,-85.699996948242188
2026-4-15 15:43:48.303,-84.5
2026-4-15 15:43:48.314,-84.099998474121094
2026-4-15 15:43:48.321,-83.800003051757812
2026-4-15 15:43:48.332,-82.599998474121094
2026-4-15 15:43:48.343,-80
2026-4-15 15:43:48.353,-77
2026-4-15 15:43:48.363,-74.800003051757812
2026-4-15 15:43:48.374,-73.099998474121094
2026-4-15 15:43:48.384,-71.900001525878906
2026-4-15 15:43:48.426,-71
2026-4-15 15:43:48.427,-70.400001525878906
2026-4-15 15:43:48.430,-70
2026-4-15 15:43:48.433,-70.099998474121094
2026-4-15 15:43:48.435,-70.699996948242188
2026-4-15 15:43:48.445,-71.699996948242188
2026-4-15 15:43:48.498,-73.199996948242188
2026-4-15 15:43:48.500,-75.099998474121094
2026-4-15 15:43:48.503,-77.300003051757812
2026-4-15 15:43:48.506,-79.300003051757812
2026-4-15 15:43:48.507,-79.099998474121094
2026-4-15 15:43:48.510,-77.400001525878906
2026-4-15 15:43:48.515,-75.599998474121094
2026-4-15 15:43:48.572,-74.099998474121094
2026-4-15 15:43:48.574,-72.800003051757812
2026-4-15 15:43:48.576,-71.800003051757812
2026-4-15 15:43:48.579,-70.900001525878906
2026-4-15 15:43:48.581,-70.199996948242188
2026-4-15 15:43:48.583,-69.699996948242188
2026-4-15 15:43:48.586,-69.5
2026-4-15 15:43:48.649,-69.800003051757812
2026-4-15 15:43:48.650,-70.400001525878906
2026-4-15 15:43:48.653,-71.199996948242188
2026-4-15 15:43:48.655,-72.599998474121094
2026-4-15 15:43:48.658,-74.099998474121094
2026-4-15 15:43:48.661,-75.800003051757812
2026-4-15 15:43:48.664,-77.599998474121094
2026-4-15 15:43:48.668,-78.5
2026-4-15 15:43:48.724,-78.599998474121094
2026-4-15 15:43:48.726,-77.900001525878906
2026-4-15 15:43:48.729,-76.5
2026-4-15 15:43:48.731,-75.099998474121094
2026-4-15 15:43:48.733,-73.400001525878906
2026-4-15 15:43:48.734,-72.199996948242188
2026-4-15 15:43:48.738,-71.400001525878906
2026-4-15 15:43:48.752,-71
2026-4-15 15:43:48.760,-70.699996948242188
2026-4-15 15:43:48.770,-70.599998474121094
2026-4-15 15:43:48.779,-70.400001525878906
2026-4-15 15:43:48.789,-70.199996948242188
2026-4-15 15:43:48.800,-69.800003051757812
2026-4-15 15:43:48.827,-69.699996948242188
2026-4-15 15:43:48.829,-69.599998474121094
2026-4-15 15:43:48.832,-69.5
2026-4-15 15:43:48.843,-69.300003051757812
2026-4-15 15:43:48.851,-69.199996948242188
2026-4-15 15:43:48.861,-68.800003051757812
2026-4-15 15:43:48.871,-68.699996948242188
2026-4-15 15:43:48.881,-68.400001525878906
2026-4-15 15:43:48.893,-68.300003051757812
2026-4-15 15:43:48.902,-68.099998474121094
2026-4-15 15:43:48.912,-68.199996948242188
2026-4-15 15:43:48.923,-68.199996948242188
2026-4-15 15:43:48.932,-68.300003051757812
2026-4-15 15:43:48.942,-68.599998474121094
2026-4-15 15:43:48.952,-69
2026-4-15 15:43:48.964,-69.5
2026-4-15 15:43:48.984,-70.199996948242188
2026-4-15 15:43:48.985,-71
2026-4-15 15:43:48.993,-72.099998474121094
2026-4-15 15:43:49.003,-73.599998474121094
2026-4-15 15:43:49.027,-75.400001525878906
2026-4-15 15:43:49.029,-77.900001525878906
2026-4-15 15:43:49.034,-81
2026-4-15 15:43:49.045,-83.199996948242188
2026-4-15 15:43:49.054,-82.099998474121094
2026-4-15 15:43:49.065,-79.400001525878906
2026-4-15 15:43:49.076,-77.5
2026-4-15 15:43:49.085,-76
2026-4-15 15:43:49.097,-75.099998474121094
2026-4-15 15:43:49.106,-74.300003051757812
2026-4-15 15:43:49.122,-73.900001525878906
2026-4-15 15:43:49.127,-73.699996948242188
2026-4-15 15:43:49.134,-73.900001525878906
2026-4-15 15:43:49.146,-74.400001525878906
2026-4-15 15:43:49.156,-75.400001525878906
2026-4-15 15:43:49.167,-77.300003051757812
2026-4-15 15:43:49.179,-79.699996948242188
2026-4-15 15:43:49.188,-82
2026-4-15 15:43:49.196,-82.800003051757812
2026-4-15 15:43:49.207,-82.099998474121094
2026-4-15 15:43:49.218,-80.900001525878906
2026-4-15 15:43:49.226,-80
2026-4-15 15:43:49.238,-79.5
2026-4-15 15:43:49.247,-78.699996948242188
2026-4-15 15:43:49.260,-77.900001525878906
2026-4-15 15:43:49.267,-77.599998474121094
2026-4-15 15:43:49.277,-77.400001525878906
2026-4-15 15:43:49.288,-77.5
2026-4-15 15:43:49.298,-77.699996948242188
2026-4-15 15:43:49.309,-78.199996948242188
2026-4-15 15:43:49.318,-79
2026-4-15 15:43:49.329,-79.599998474121094
2026-4-15 15:43:49.339,-80.199996948242188
2026-4-15 15:43:49.350,-80.099998474121094
2026-4-15 15:43:49.362,-79.300003051757812
2026-4-15 15:43:49.370,-78.699996948242188
2026-4-15 15:43:49.646,-78
2026-4-15 15:43:49.647,-77.800003051757812
2026-4-15 15:43:49.650,-77.699996948242188
2026-4-15 15:43:49.651,-77.800003051757812
2026-4-15 15:43:49.656,-77.300003051757812
2026-4-15 15:43:49.663,-76.599998474121094
2026-4-15 15:43:49.665,-75.099998474121094
2026-4-15 15:43:49.669,-74
2026-4-15 15:43:49.672,-72.699996948242188
2026-4-15 15:43:49.675,-71.800003051757812
2026-4-15 15:43:49.677,-71.199996948242188
2026-4-15 15:43:49.679,-70.699996948242188
2026-4-15 15:43:49.681,-70.099998474121094
2026-4-15 15:43:49.685,-69.699996948242188
2026-4-15 15:43:49.693,-69.099998474121094
2026-4-15 15:43:49.696,-68.699996948242188
2026-4-15 15:43:49.700,-68.300003051757812
2026-4-15 15:43:49.702,-68.099998474121094
2026-4-15 15:43:49.705,-67.900001525878906
2026-4-15 15:43:49.707,-68
2026-4-15 15:43:49.711,-68.300003051757812
2026-4-15 15:43:49.715,-68.699996948242188
2026-4-15 15:43:49.718,-69
2026-4-15 15:43:49.719,-69.400001525878906
2026-4-15 15:43:49.721,-69.900001525878906
2026-4-15 15:43:49.723,-70.599998474121094
2026-4-15 15:43:49.726,-71.5
2026-4-15 15:43:49.729,-72.5
2026-4-15 15:43:49.733,-73.199996948242188
2026-4-15 15:43:49.735,-73.800003051757812
2026-4-15 15:43:49.739,-74
2026-4-15 15:43:49.741,-73.900001525878906
2026-4-15 15:43:49.745,-73.800003051757812
2026-4-15 15:43:49.747,-74.099998474121094
2026-4-15 15:43:49.749,-74.800003051757812
2026-4-15 15:43:49.752,-76.300003051757812
2026-4-15 15:43:49.754,-78.300003051757812
2026-4-15 15:43:49.758,-80.699996948242188
2026-4-15 15:43:49.771,-82.599998474121094
2026-4-15 15:43:49.777,-82.300003051757812
2026-4-15 15:43:49.786,-80
2026-4-15 15:43:49.796,-77.699996948242188
2026-4-15 15:43:49.809,-75.699996948242188
2026-4-15 15:43:49.818,-74
2026-4-15 15:43:49.829,-72.900001525878906
2026-4-15 15:43:49.838,-72
2026-4-15 15:43:49.848,-71.400001525878906
2026-4-15 15:43:49.858,-71.199996948242188
2026-4-15 15:43:49.868,-71.199996948242188
2026-4-15 15:43:49.879,-71.400001525878906
2026-4-15 15:43:49.889,-72
2026-4-15 15:43:49.900,-72.5
2026-4-15 15:43:49.909,-73.5
2026-4-15 15:43:49.920,-74.599998474121094
2026-4-15 15:43:49.929,-75.599998474121094
2026-4-15 15:43:49.940,-75.900001525878906
2026-4-15 15:43:49.950,-75
2026-4-15 15:43:49.960,-72.800003051757812
2026-4-15 15:43:49.972,-70.800003051757812
2026-4-15 15:43:49.984,-69.099998474121094
2026-4-15 15:43:49.990,-68.099998474121094
2026-4-15 15:43:50.001,-67.699996948242188
2026-4-15 15:43:50.010,-67.800003051757812
2026-4-15 15:43:50.022,-68.400001525878906
2026-4-15 15:43:50.076,-69.5
2026-4-15 15:43:50.079,-71.099998474121094
2026-4-15 15:43:50.081,-73.5
2026-4-15 15:43:50.083,-77.900001525878906
2026-4-15 15:43:50.086,-85.599998474121094
2026-4-15 15:43:50.088,-79.900001525878906
2026-4-15 15:43:50.093,-74.099998474121094
2026-4-15 15:43:50.161,-70.800003051757812
2026-4-15 15:43:50.163,-68.699996948242188
2026-4-15 15:43:50.165,-67.300003051757812
2026-4-15 15:43:50.167,-66.400001525878906
2026-4-15 15:43:50.168,-66
2026-4-15 15:43:50.171,-66.099998474121094
2026-4-15 15:43:50.174,-66.400001525878906
2026-4-15 15:43:50.177,-67.300003051757812
2026-4-15 15:43:50.243,-68.199996948242188
2026-4-15 15:43:50.246,-69.300003051757812
2026-4-15 15:43:50.248,-70.599998474121094
2026-4-15 15:43:50.249,-72
2026-4-15 15:43:50.254,-73.400001525878906
2026-4-15 15:43:50.257,-74.800003051757812
2026-4-15 15:43:50.258,-76.099998474121094
2026-4-15 15:43:50.260,-77.199996948242188
2026-4-15 15:43:50.265,-77.699996948242188
2026-4-15 15:43:50.307,-77.900001525878906
2026-4-15 15:43:50.308,-78.099998474121094
2026-4-15 15:43:50.309,-78.400001525878906
2026-4-15 15:43:50.312,-79
2026-4-15 15:43:50.315,-80.199996948242188
2026-4-15 15:43:50.382,-81.400001525878906
2026-4-15 15:43:50.382,-82.599998474121094
2026-4-15 15:43:50.384,-83.300003051757812
2026-4-15 15:43:50.387,-83
2026-4-15 15:43:50.389,-82.400001525878906
2026-4-15 15:43:50.391,-81.5
2026-4-15 15:43:50.396,-80.099998474121094
2026-4-15 15:43:50.399,-79.300003051757812
2026-4-15 15:43:50.408,-78.5
2026-4-15 15:43:50.418,-77.900001525878906
2026-4-15 15:43:50.427,-76.900001525878906
2026-4-15 15:43:50.438,-76.099998474121094
2026-4-15 15:43:50.449,-75.300003051757812
2026-4-15 15:43:50.458,-75.199996948242188
2026-4-15 15:43:50.468,-75.300003051757812
2026-4-15 15:43:50.480,-75.599998474121094
2026-4-15 15:43:50.490,-76
2026-4-15 15:43:50.500,-76.400001525878906
2026-4-15 15:43:50.511,-76.900001525878906
2026-4-15 15:43:50.519,-77.699996948242188
2026-4-15 15:43:50.537,-78.400001525878906
2026-4-15 15:43:50.540,-79.099998474121094
2026-4-15 15:43:50.553,-79.5
2026-4-15 15:43:50.561,-79.800003051757812
2026-4-15 15:43:50.571,-80.300003051757812
2026-4-15 15:43:50.581,-80.300003051757812
2026-4-15 15:43:50.591,-80.800003051757812
2026-4-15 15:43:50.609,-81.599998474121094
2026-4-15 15:43:50.610,-82
2026-4-15 15:43:50.621,-83.300003051757812
2026-4-15 15:43:50.631,-84.099998474121094
2026-4-15 15:43:50.643,-85
2026-4-15 15:43:50.653,-85
2026-4-15 15:43:50.663,-85.699996948242188
2026-4-15 15:43:50.672,-85.800003051757812
2026-4-15 15:43:50.684,-86.199996948242188
2026-4-15 15:43:50.694,-85.900001525878906
2026-4-15 15:43:50.703,-85.900001525878906
2026-4-15 15:43:50.713,-85.599998474121094
2026-4-15 15:43:50.723,-86
2026-4-15 15:43:50.733,-85.900001525878906
2026-4-15 15:43:50.747,-85.800003051757812
2026-4-15 15:43:50.753,-85.699996948242188
2026-4-15 15:43:50.765,-85.099998474121094
2026-4-15 15:43:50.775,-84.5
2026-4-15 15:43:50.787,-83.599998474121094
2026-4-15 15:43:50.796,-83.400001525878906
2026-4-15 15:43:50.805,-82.800003051757812
2026-4-15 15:43:50.813,-82.800003051757812
2026-4-15 15:43:50.826,-82.400001525878906
2026-4-15 15:43:50.837,-82.099998474121094
2026-4-15 15:43:50.846,-81.5
2026-4-15 15:43:50.856,-81.5
2026-4-15 15:43:50.866,-80.900001525878906
2026-4-15 15:43:50.877,-80.5
2026-4-15 15:43:50.886,-79.400001525878906
2026-4-15 15:43:50.896,-78.800003051757812
2026-4-15 15:43:50.906,-78.199996948242188
2026-4-15 15:43:50.921,-77.699996948242188
2026-4-15 15:43:50.927,-77
2026-4-15 15:43:50.937,-76.699996948242188
2026-4-15 15:43:50.948,-76.199996948242188
2026-4-15 15:43:50.957,-75.699996948242188
2026-4-15 15:43:50.969,-75.199996948242188
2026-4-15 15:43:50.978,-74.800003051757812
2026-4-15 15:43:50.988,-74.400001525878906
2026-4-15 15:43:50.998,-74
2026-4-15 15:43:51.008,-73.800003051757812
2026-4-15 15:43:51.018,-73.400001525878906
2026-4-15 15:43:51.027,-73
2026-4-15 15:43:51.040,-72.800003051757812
2026-4-15 15:43:51.050,-72.5
2026-4-15 15:43:51.060,-72.300003051757812
2026-4-15 15:43:51.072,-72.099998474121094
2026-4-15 15:43:51.079,-71.900001525878906
2026-4-15 15:43:51.089,-71.699996948242188
2026-4-15 15:43:51.100,-71.800003051757812
2026-4-15 15:43:51.110,-71.900001525878906
2026-4-15 15:43:51.120,-72.099998474121094
2026-4-15 15:43:51.129,-72.199996948242188
2026-4-15 15:43:51.140,-72.400001525878906
2026-4-15 15:43:51.156,-72.599998474121094
2026-4-15 15:43:51.161,-72.699996948242188
2026-4-15 15:43:51.171,-72.800003051757812
2026-4-15 15:43:51.182,-73
2026-4-15 15:43:51.192,-73.199996948242188
2026-4-15 15:43:51.202,-73.699996948242188
2026-4-15 15:43:51.211,-74
2026-4-15 15:43:51.223,-74.300003051757812
2026-4-15 15:43:51.232,-74.400001525878906
2026-4-15 15:43:51.242,-74.699996948242188
2026-4-15 15:43:51.253,-74.400001525878906
2026-4-15 15:43:51.264,-74.199996948242188
2026-4-15 15:43:51.274,-73.699996948242188
2026-4-15 15:43:51.283,-72.900001525878906
2026-4-15 15:43:51.294,-72.099998474121094
2026-4-15 15:43:51.306,-71.300003051757812
2026-4-15 15:43:51.312,-70.699996948242188
2026-4-15 15:43:51.326,-70.300003051757812
2026-4-15 15:43:51.337,-70
2026-4-15 15:43:51.344,-69.800003051757812
2026-4-15 15:43:51.354,-69.599998474121094
2026-4-15 15:43:51.387,-69.400001525878906
2026-4-15 15:43:51.389,-69.300003051757812
2026-4-15 15:43:51.391,-69
2026-4-15 15:43:51.395,-68.800003051757812
2026-4-15 15:43:51.406,-68.699996948242188
2026-4-15 15:43:51.422,-68.300003051757812
2026-4-15 15:43:51.426,-68
2026-4-15 15:43:51.436,-67.699996948242188
2026-4-15 15:43:51.446,-67.400001525878906
2026-4-15 15:43:51.457,-67.199996948242188
2026-4-15 15:43:51.465,-67
2026-4-15 15:43:51.476,-66.900001525878906
2026-4-15 15:43:51.486,-67.199996948242188
2026-4-15 15:43:51.497,-67.599998474121094
2026-4-15 15:43:51.507,-68.199996948242188
2026-4-15 15:43:51.518,-68.900001525878906
2026-4-15 15:43:51.527,-69.699996948242188
2026-4-15 15:43:51.536,-70.699996948242188
2026-4-15 15:43:51.548,-71.900001525878906
2026-4-15 15:43:51.559,-73.199996948242188
2026-4-15 15:43:51.571,-74.599998474121094
2026-4-15 15:43:51.587,-75.5
2026-4-15 15:43:51.589,-75.800003051757812
2026-4-15 15:43:51.598,-75.300003051757812
2026-4-15 15:43:51.609,-74.5
2026-4-15 15:43:51.619,-74
2026-4-15 15:43:51.630,-73.599998474121094
2026-4-15 15:43:51.643,-73.699996948242188
2026-4-15 15:43:51.651,-73.900001525878906
2026-4-15 15:43:51.660,-74.400001525878906
2026-4-15 15:43:51.669,-74.699996948242188
2026-4-15 15:43:51.682,-75.099998474121094
2026-4-15 15:43:51.689,-75.099998474121094
2026-4-15 15:43:51.703,-74.900001525878906
2026-4-15 15:43:51.711,-74.599998474121094
2026-4-15 15:43:51.720,-74.400001525878906
2026-4-15 15:43:51.730,-74.699996948242188
2026-4-15 15:43:51.742,-75.599998474121094
2026-4-15 15:43:51.752,-77.300003051757812
2026-4-15 15:43:51.760,-80.199996948242188
2026-4-15 15:43:51.772,-84.199996948242188
2026-4-15 15:43:51.782,-85.400001525878906
2026-4-15 15:43:51.794,-81.599998474121094
2026-4-15 15:43:51.802,-77.900001525878906
2026-4-15 15:43:51.813,-75.5
2026-4-15 15:43:51.823,-74.099998474121094
2026-4-15 15:43:51.834,-73.400001525878906
2026-4-15 15:43:51.843,-73.900001525878906
2026-4-15 15:43:51.853,-75.400001525878906
2026-4-15 15:43:51.863,-78.400001525878906
2026-4-15 15:43:51.874,-82.300003051757812
2026-4-15 15:43:51.883,-79.400001525878906
2026-4-15 15:43:51.894,-74.199996948242188
2026-4-15 15:43:51.905,-70.699996948242188
2026-4-15 15:43:51.915,-68.400001525878906
2026-4-15 15:43:51.924,-66.699996948242188
2026-4-15 15:43:51.935,-65.800003051757812
2026-4-15 15:43:51.945,-65.400001525878906
2026-4-15 15:43:51.955,-65.599998474121094
2026-4-15 15:43:51.966,-66.099998474121094
2026-4-15 15:43:51.979,-67.099998474121094
2026-4-15 15:43:51.985,-68.599998474121094
2026-4-15 15:43:51.996,-70.699996948242188
2026-4-15 15:43:52.005,-73.699996948242188
2026-4-15 15:43:52.015,-77.199996948242188
2026-4-15 15:43:52.027,-79
2026-4-15 15:43:52.036,-78.699996948242188
2026-4-15 15:43:52.047,-78.300003051757812
2026-4-15 15:43:52.057,-78.800003051757812
2026-4-15 15:43:52.071,-78.599998474121094
2026-4-15 15:43:52.077,-76.800003051757812
2026-4-15 15:43:52.087,-74
2026-4-15 15:43:52.097,-71.400001525878906
2026-4-15 15:43:52.107,-69.300003051757812
2026-4-15 15:43:52.118,-67.900001525878906
2026-4-15 15:43:52.142,-67
2026-4-15 15:43:52.144,-66.599998474121094
2026-4-15 15:43:52.149,-66.699996948242188
2026-4-15 15:43:52.216,-67
2026-4-15 15:43:52.217,-67.699996948242188
2026-4-15 15:43:52.219,-68.099998474121094
2026-4-15 15:43:52.221,-68.099998474121094
2026-4-15 15:43:52.223,-68.099998474121094
2026-4-15 15:43:52.225,-68.5
2026-4-15 15:43:52.228,-70
2026-4-15 15:43:52.232,-72.900001525878906
2026-4-15 15:43:52.288,-76.099998474121094
2026-4-15 15:43:52.291,-75.800003051757812
2026-4-15 15:43:52.293,-74.300003051757812
2026-4-15 15:43:52.295,-73.800003051757812
2026-4-15 15:43:52.298,-73.599998474121094
2026-4-15 15:43:52.300,-73.300003051757812
2026-4-15 15:43:52.303,-72.400001525878906
2026-4-15 15:43:52.310,-71.300003051757812
2026-4-15 15:43:52.346,-70.599998474121094
2026-4-15 15:43:52.348,-69.599998474121094
2026-4-15 15:43:52.350,-68.699996948242188
2026-4-15 15:43:52.353,-68.099998474121094
2026-4-15 15:43:52.409,-67.5
2026-4-15 15:43:52.411,-67.199996948242188
2026-4-15 15:43:52.413,-67.199996948242188
2026-4-15 15:43:52.417,-67.099998474121094
2026-4-15 15:43:52.419,-67
2026-4-15 15:43:52.421,-67.099998474121094
2026-4-15 15:43:52.424,-67.599998474121094
2026-4-15 15:43:52.432,-68.699996948242188
2026-4-15 15:43:52.461,-69.900001525878906
2026-4-15 15:43:52.463,-71.199996948242188
2026-4-15 15:43:52.465,-72.400001525878906
2026-4-15 15:43:52.475,-73.599998474121094
2026-4-15 15:43:52.485,-74.300003051757812
2026-4-15 15:43:52.495,-74.300003051757812
2026-4-15 15:43:52.504,-73.5
2026-4-15 15:43:52.515,-72
2026-4-15 15:43:52.528,-70.300003051757812
2026-4-15 15:43:52.535,-69.099998474121094
2026-4-15 15:43:52.546,-68.5
2026-4-15 15:43:52.561,-68.300003051757812
2026-4-15 15:43:52.566,-68.599998474121094
2026-4-15 15:43:52.576,-69.099998474121094
2026-4-15 15:43:52.587,-69.900001525878906
2026-4-15 15:43:52.596,-70.699996948242188
2026-4-15 15:43:52.608,-72.199996948242188
2026-4-15 15:43:52.618,-74.099998474121094
2026-4-15 15:43:52.627,-75.599998474121094
2026-4-15 15:43:52.637,-75.199996948242188
2026-4-15 15:43:52.667,-74.300003051757812
2026-4-15 15:43:52.670,-73.900001525878906
2026-4-15 15:43:52.673,-75.199996948242188
2026-4-15 15:43:52.679,-78
2026-4-15 15:43:52.691,-79.800003051757812
2026-4-15 15:43:52.698,-75.900001525878906
2026-4-15 15:43:52.709,-72.099998474121094
2026-4-15 15:43:52.719,-69.400001525878906
2026-4-15 15:43:52.729,-67.599998474121094
2026-4-15 15:43:52.737,-66.400001525878906
2026-4-15 15:43:52.750,-65.5
2026-4-15 15:43:52.764,-65.199996948242188
2026-4-15 15:43:52.769,-65.699996948242188
2026-4-15 15:43:52.780,-66.800003051757812
2026-4-15 15:43:52.791,-68
2026-4-15 15:43:52.799,-68.199996948242188
2026-4-15 15:43:52.811,-67.900001525878906
2026-4-15 15:43:52.821,-67.900001525878906
2026-4-15 15:43:52.831,-68.300003051757812
2026-4-15 15:43:52.850,-68.599998474121094
2026-4-15 15:43:52.852,-68.800003051757812
2026-4-15 15:43:52.868,-69
2026-4-15 15:43:52.872,-68.800003051757812
2026-4-15 15:43:52.884,-68.5
2026-4-15 15:43:52.891,-68.199996948242188
2026-4-15 15:43:52.902,-68
2026-4-15 15:43:52.911,-67.800003051757812
2026-4-15 15:43:52.925,-68
2026-4-15 15:43:52.932,-68.599998474121094
2026-4-15 15:43:52.945,-69
2026-4-15 15:43:52.953,-69.599998474121094
2026-4-15 15:43:52.963,-71.199996948242188
2026-4-15 15:43:52.975,-74.599998474121094
2026-4-15 15:43:52.983,-80.800003051757812
2026-4-15 15:43:52.993,-83.900001525878906
2026-4-15 15:43:53.003,-77.699996948242188
2026-4-15 15:43:53.014,-74
2026-4-15 15:43:53.023,-71.599998474121094
2026-4-15 15:43:53.036,-70.199996948242188
2026-4-15 15:43:53.045,-68.699996948242188
2026-4-15 15:43:53.053,-67.300003051757812
2026-4-15 15:43:53.064,-65.900001525878906
2026-4-15 15:43:53.080,-65.199996948242188
2026-4-15 15:43:53.084,-65.400001525878906
2026-4-15 15:43:53.094,-66.5
2026-4-15 15:43:53.106,-67.699996948242188
2026-4-15 15:43:53.116,-67.800003051757812
2026-4-15 15:43:53.126,-67.699996948242188
2026-4-15 15:43:53.142,-68.800003051757812
2026-4-15 15:43:53.146,-71
2026-4-15 15:43:53.156,-72.5
2026-4-15 15:43:53.168,-73.5
2026-4-15 15:43:53.177,-73.5
2026-4-15 15:43:53.187,-73.400001525878906
2026-4-15 15:43:53.197,-73.300003051757812
2026-4-15 15:43:53.213,-72.199996948242188
2026-4-15 15:43:53.216,-70.099998474121094
2026-4-15 15:43:53.229,-68.599998474121094
2026-4-15 15:43:53.239,-67.300003051757812
2026-4-15 15:43:53.249,-65.900001525878906
2026-4-15 15:43:53.258,-64.900001525878906
2026-4-15 15:43:53.268,-64.400001525878906
2026-4-15 15:43:53.278,-64.199996948242188
2026-4-15 15:43:53.289,-64.300003051757812
2026-4-15 15:43:53.299,-64.699996948242188
2026-4-15 15:43:53.310,-65.400001525878906
2026-4-15 15:43:53.320,-66.599998474121094
2026-4-15 15:43:53.330,-68.099998474121094
2026-4-15 15:43:53.340,-70.300003051757812
2026-4-15 15:43:53.349,-73.800003051757812
2026-4-15 15:43:53.360,-79.099998474121094
2026-4-15 15:43:53.370,-79.900001525878906
2026-4-15 15:43:53.380,-75.599998474121094
2026-4-15 15:43:53.391,-72.400001525878906
2026-4-15 15:43:53.401,-70.400001525878906
2026-4-15 15:43:53.410,-69.199996948242188
2026-4-15 15:43:53.427,-68.599998474121094
2026-4-15 15:43:53.432,-68.800003051757812
2026-4-15 15:43:53.440,-69.400001525878906
2026-4-15 15:43:53.450,-70.300003051757812
2026-4-15 15:43:53.461,-71
2026-4-15 15:43:53.471,-71.099998474121094
2026-4-15 15:43:53.484,-70.599998474121094
2026-4-15 15:43:53.492,-70
2026-4-15 15:43:53.502,-69.599998474121094
2026-4-15 15:43:53.512,-70
2026-4-15 15:43:53.522,-70.800003051757812
2026-4-15 15:43:53.533,-71.900001525878906
2026-4-15 15:43:53.543,-72.800003051757812
2026-4-15 15:43:53.552,-73
2026-4-15 15:43:53.562,-72.800003051757812
2026-4-15 15:43:53.573,-72.800003051757812
2026-4-15 15:43:53.584,-74
2026-4-15 15:43:53.593,-77.800003051757812
2026-4-15 15:43:53.604,-83.599998474121094
2026-4-15 15:43:53.616,-77.400001525878906
2026-4-15 15:43:53.628,-73.300003051757812
2026-4-15 15:43:53.635,-71.699996948242188
2026-4-15 15:43:53.645,-71.099998474121094
2026-4-15 15:43:53.654,-70.900001525878906
2026-4-15 15:43:53.664,-70.900001525878906
2026-4-15 15:43:53.675,-70.300003051757812
2026-4-15 15:43:53.685,-68.900001525878906
2026-4-15 15:43:53.696,-67.099998474121094
2026-4-15 15:43:53.706,-66.099998474121094
2026-4-15 15:43:53.717,-65.800003051757812
2026-4-15 15:43:53.725,-66
2026-4-15 15:43:53.735,-66.199996948242188
2026-4-15 15:43:53.745,-67
2026-4-15 15:43:53.756,-68.5
2026-4-15 15:43:53.768,-70.699996948242188
2026-4-15 15:43:53.778,-71.300003051757812
2026-4-15 15:43:53.787,-69.699996948242188
2026-4-15 15:43:53.798,-67.900001525878906
2026-4-15 15:43:53.806,-66.800003051757812
2026-4-15 15:43:53.818,-66
2026-4-15 15:43:53.855,-65.599998474121094
2026-4-15 15:43:53.857,-65.5
2026-4-15 15:43:53.859,-65.699996948242188
2026-4-15 15:43:53.862,-65.599998474121094
2026-4-15 15:43:53.868,-66
